address,city,postcode,latitude,longitude
1886 RESTORATION RD SW,ROCHESTER,55902,43.9947889,-92.4758544
2903 STONE PARK LN NE,ROCHESTER,55906,44.0387294,-92.4208834
4 TYROL LN SE,ROCHESTER,55904,43.9270114,-92.4724236
20 TYROL LN SE,ROCHESTER,55904,43.9269266,-92.4715966
14 TYROL DR SE,ROCHESTER,55904,43.9256395,-92.472716
38 TYROL DR SE,ROCHESTER,55904,43.9255042,-92.4717201
7260 140 AVE NE,PLAINVIEW,55964,44.1046255,-92.1977551
6562 52 ST SW,BYRON,55920,43.9454007,-92.5682229
2937 CHARLES CT NW,ROCHESTER,55901,44.0471122,-92.5043426
999 FOXWOODS CT SW,ROCHESTER,55902,44.0103424,-92.5028171
98 CONNER CIR SW,ROCHESTER,55902,44.022301,-92.5071568
5783 DOGWOOD CT NW,ROCHESTER,55901,44.0836707,-92.4915498
5807 DOGWOOD CT NW,ROCHESTER,55901,44.0836421,-92.4921955
5897 DOGWOOD CT NW,ROCHESTER,55901,44.0853931,-92.493128
1968 CRIMSON RIDGE DR NW,ROCHESTER,55901,44.0837561,-92.4909321
2012 CRIMSON RIDGE DR NW,ROCHESTER,55901,44.0841356,-92.4917336
2042 CRIMSON RIDGE DR NW,ROCHESTER,55901,44.0847309,-92.4919507
2066 CRIMSON RIDGE DR NW,ROCHESTER,55901,44.0852049,-92.4923125
2072 CRIMSON RIDGE DR NW,ROCHESTER,55901,44.0853001,-92.4925032
2326 CORAL CT NE,ROCHESTER,55906,44.0567587,-92.4350901
2346 CORAL CT NE,ROCHESTER,55906,44.0570719,-92.43404
2358 CORAL CT NE,ROCHESTER,55906,44.057069,-92.4333615
3563 44 AVE NW,ROCHESTER,55901,44.0602757,-92.5297126
3615 44 AVE NW,ROCHESTER,55901,44.060648,-92.5297201
3690 44 AVE NW,ROCHESTER,55901,44.0612159,-92.5291803
3742 44 AVE NW,ROCHESTER,55901,44.061681,-92.5291575
3743 44 AVE NW,ROCHESTER,55901,44.0617043,-92.5297072
3795 44 AVE NW,ROCHESTER,55901,44.0620622,-92.5297148
235 WOOD LAKE DR SE,ROCHESTER,55904,43.9741293,-92.4557406
2366 CORAL CT NE,ROCHESTER,55906,44.05699,-92.4329395
2382 CORAL CT NE,ROCHESTER,55906,44.0566778,-92.4322159
2386 CORAL CT NE,ROCHESTER,55906,44.0565828,-92.4320798
2395 CORAL CT NE,ROCHESTER,55906,44.056025,-92.432126
3212 CORAL PL NE,ROCHESTER,55906,44.0558528,-92.4330083
3219 CORAL PL NE,ROCHESTER,55906,44.056231,-92.4331302
3228 CORAL PL NE,ROCHESTER,55906,44.0563228,-92.4325104
1175 ALONA LN SW,ORONOCO,55960,44.1517865,-92.5516079
105 GRANDE ISLE AVE SW,ROCHESTER,55902,44.0247638,-92.5012501
166 GRANDE ISLE AVE SW,ROCHESTER,55902,44.023345,-92.5005079
59 GRANDE VALLEY AVE SW,ROCHESTER,55902,44.0259405,-92.5019912
96 GRANDE VALLEY AVE SW,ROCHESTER,55902,44.0251585,-92.5014114
120 GRANDE VALLEY AVE SW,ROCHESTER,55902,44.0245155,-92.5014052
144 GRANDE VALLEY AVE SW,ROCHESTER,55902,44.0239855,-92.5013971
50 GRANDEVILLE RD SW,ROCHESTER,55902,44.0261224,-92.5021827
74 GRANDEVILLE RD SW,ROCHESTER,55902,44.0256753,-92.5020834
85 GRANDEVILLE RD SW,ROCHESTER,55902,44.0253971,-92.5026819
110 GRANDEVILLE RD SW,ROCHESTER,55902,44.0247655,-92.5021185
146 GRANDEVILLE RD SW,ROCHESTER,55902,44.0238083,-92.5023
183 GRANDEVILLE RD SW,ROCHESTER,55902,44.0230083,-92.5012122
"1976 29 PL NW, STE 102",ROCHESTER,55901,44.0543458,-92.4917124
"1976 29 PL NW, STE 203",ROCHESTER,55901,44.0542648,-92.4915562
5131 40 ST SW,ROCHESTER,55902,43.9644156,-92.5405818
2017 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0450169,-92.4108418
2022 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0448966,-92.4101743
2047 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0454976,-92.4104944
2074 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0464088,-92.4102337
3148 87 ST SE,ROCHESTER,55904,43.8905467,-92.4129456
3901 BERKSHIRE RD SW,ROCHESTER,55902,44.0163998,-92.5219176
3957 BERKSHIRE RD SW,ROCHESTER,55902,44.0161995,-92.5227731
3960 BERKSHIRE RD SW,ROCHESTER,55902,44.0158541,-92.5228036
3988 BERKSHIRE RD SW,ROCHESTER,55902,44.0157677,-92.5232735
4027 BERKSHIRE RD SW,ROCHESTER,55902,44.0159534,-92.5241077
2348 CORAL RIDGE PL NE,ROCHESTER,55906,44.0550284,-92.4320239
2378 CORAL RIDGE PL NE,ROCHESTER,55906,44.0547804,-92.4318067
2419 CORAL RIDGE PL NE,ROCHESTER,55906,44.0547249,-92.4311356
2443 CORAL RIDGE PL NE,ROCHESTER,55906,44.0545817,-92.4307667
3261 JADE CT NE,ROCHESTER,55906,44.0570031,-92.4305115
12477 ZUMBRO CEDAR LN NW,ORONOCO,55960,44.1799194,-92.4703059
60 RIVER CT NE,ROCHESTER,55906,44.0562414,-92.4639804
6311 GRANITE DR NW,ROCHESTER,55901,44.091259,-92.498074
6335 GRANITE DR NW,ROCHESTER,55901,44.0922633,-92.4977014
6363 GRANITE DR NW,ROCHESTER,55901,44.0933185,-92.4981508
6381 GRANITE DR NW,ROCHESTER,55901,44.0935728,-92.4973018
6389 GRANITE DR NW,ROCHESTER,55901,44.0934878,-92.4969785
6403 GRANITE DR NW,ROCHESTER,55901,44.0933835,-92.4962732
6418 GRANITE DR NW,ROCHESTER,55901,44.0932422,-92.4953107
6430 GRANITE DR NW,ROCHESTER,55901,44.0932696,-92.4946211
6449 GRANITE DR NW,ROCHESTER,55901,44.0935304,-92.4938966
1857 SANDCHERRY CT NW,ROCHESTER,55901,44.0846484,-92.4893247
1889 SANDCHERRY CT NW,ROCHESTER,55901,44.0848699,-92.4895747
728 FOX CROFT CIR SW,ROCHESTER,55902,44.0115987,-92.5098783
4086 BERKSHIRE RD SW,ROCHESTER,55902,44.0157694,-92.5252555
4121 BERKSHIRE RD SW,ROCHESTER,55902,44.0162269,-92.5255594
4163 BERKSHIRE RD SW,ROCHESTER,55902,44.0164702,-92.5260229
4198 BERKSHIRE RD SW,ROCHESTER,55902,44.0165801,-92.5267478
4212 BERKSHIRE RD SW,ROCHESTER,55902,44.0166553,-92.5271659
4240 BERKSHIRE RD SW,ROCHESTER,55902,44.0164287,-92.5276418
4282 BERKSHIRE RD SW,ROCHESTER,55902,44.0159802,-92.5279982
5908 BELFRY LN NW,ROCHESTER,55901,44.0786699,-92.5560911
1861 SANDCHERRY CT NW,ROCHESTER,55901,44.0844027,-92.4895357
5810 SANDCHERRY PL NW,ROCHESTER,55901,44.0843351,-92.4895803
6308 PHEASANT LN NW,ROCHESTER,55901,44.090825,-92.5411299
6364 PHEASANT LN NW,ROCHESTER,55901,44.0909795,-92.5405341
6272 MALLARD DR NW,ROCHESTER,55901,44.0905008,-92.539436
6288 MALLARD DR NW,ROCHESTER,55901,44.0907383,-92.5394104
6320 MALLARD DR NW,ROCHESTER,55901,44.091138,-92.5394159
5092 RIDGEVIEW DR NW,ROCHESTER,55901,44.0917827,-92.5407782
5110 RIDGEWAY RD NW,ROCHESTER,55901,44.0930948,-92.5408262
4206 E FRONTAGE RD HWY 52   NW,ROCHESTER,55901,44.0673087,-92.4988789
2726 TEE TIME RD SE,ROCHESTER,55904,44.0101329,-92.4235338
2819 TEE TIME RD SE,ROCHESTER,55904,44.0104743,-92.4221946
2855 TEE TIME RD SE,ROCHESTER,55904,44.010555,-92.4215169
2520 SAND TRAP RD SE,ROCHESTER,55904,44.0086967,-92.4274999
2556 SAND TRAP RD SE,ROCHESTER,55904,44.0086151,-92.4264507
2562 SAND TRAP RD SE,ROCHESTER,55904,44.0092141,-92.4266774
2592 SAND TRAP RD SE,ROCHESTER,55904,44.0092176,-92.4259914
2655 SAND TRAP RD SE,ROCHESTER,55904,44.0095602,-92.4249284
2709 SAND TRAP RD SE,ROCHESTER,55904,44.0095557,-92.4238683
2820 SAND TRAP RD SE,ROCHESTER,55904,44.0092085,-92.4223922
2856 SAND TRAP RD SE,ROCHESTER,55904,44.0092183,-92.4216884
2857 SAND TRAP RD SE,ROCHESTER,55904,44.0095779,-92.4215695
8684 HALLORAN LN NW,ROCHESTER,55901,44.1255015,-92.4748025
1600 10 AVE SE,ROCHESTER,55904,43.9994133,-92.4479455
1887 2 AVE NW,BYRON,55920,44.0518103,-92.6506602
3909 19 AVE NW,ROCHESTER,55901,44.0638793,-92.4928111
3919 19 AVE NW,ROCHESTER,55901,44.0640024,-92.4928999
6191 SOMERSBY CT NW,ROCHESTER,55901,44.0894071,-92.5245183
5196 FLORENCE DR NW,ROCHESTER,55901,44.0900226,-92.5426384
12646 HUNTER LN NW,ORONOCO,55960,44.1826505,-92.4722618
5932 SANDCHERRY PL NW,ROCHESTER,55901,44.0856007,-92.4906428
5952 SANDCHERRY PL NW,ROCHESTER,55901,44.0856675,-92.4907297
4864 LIVERPOOL PL NW,ROCHESTER,55901,44.0729501,-92.5173038
4782 LIVERPOOL PL NW,ROCHESTER,55901,44.0721987,-92.5179134
4764 LIVERPOOL PL NW,ROCHESTER,55901,44.0719923,-92.5180378
4711 LIVERPOOL LN NW,ROCHESTER,55901,44.0714561,-92.5189226
4664 LIVERPOOL LN NW,ROCHESTER,55901,44.0709002,-92.5184037
4609 WINDSLOW LN NW,ROCHESTER,55901,44.0703595,-92.5201185
4633 WINDSLOW LN NW,ROCHESTER,55901,44.0710687,-92.520124
4652 WINDSLOW LN NW,ROCHESTER,55901,44.0716139,-92.5197003
4673 WINDSLOW LN NW,ROCHESTER,55901,44.0722136,-92.5200754
3643 BLAKESLEY LN NW,ROCHESTER,55901,44.0732263,-92.5181012
3654 BLAKESLEY LN NW,ROCHESTER,55901,44.0730577,-92.518502
3680 BLAKESLEY LN NW,ROCHESTER,55901,44.0733768,-92.5189097
3707 BLAKESLEY LN NW,ROCHESTER,55901,44.0740646,-92.5191203
1502 REDWOOD LN SW,ROCHESTER,55902,43.9876971,-92.4829988
3990 41 ST NW,ROCHESTER,55901,44.0630799,-92.5231289
2420 FIRST BORN RD NE,ROCHESTER,55906,44.1249402,-92.430414
5174 GAVIN LN SE,ROCHESTER,55904,43.9775807,-92.3750024
774 13 ST NW,BYRON,55920,44.0430198,-92.6579879
5422 EISENHOWER LN SE,ROCHESTER,55904,43.974546,-92.3722206
2248 JASPER PL NE,ROCHESTER,55906,44.0584594,-92.4336134
2296 JASPER PL NE,ROCHESTER,55906,44.0583182,-92.4320893
2320 JASPER PL NE,ROCHESTER,55906,44.0580914,-92.4315412
3476 COPPER POINT LN NE,ROCHESTER,55906,44.0587348,-92.4297409
3589 GARNET RIDGE DR NE,ROCHESTER,55906,44.0596262,-92.4299827
3380 STONEHEDGE DR NE,ROCHESTER,55906,44.0578043,-92.429126
3404 STONEHEDGE DR NE,ROCHESTER,55906,44.0581187,-92.4285585
3274 JADE CT NE,ROCHESTER,55906,44.0569691,-92.4297761
6381 SHETLAND DR NW,ROCHESTER,55901,44.0921961,-92.5295334
6384 SHETLAND DR NW,ROCHESTER,55901,44.0926349,-92.52928
6408 SHETLAND DR NW,ROCHESTER,55901,44.0926379,-92.5301841
6427 SHETLAND DR NW,ROCHESTER,55901,44.0919728,-92.5308092
6451 SHETLAND DR NW,ROCHESTER,55901,44.0922974,-92.5316458
4575 SUMMIT POINTE PL NW,ROCHESTER,55901,44.0930606,-92.5321419
4611 SUMMIT POINTE PL NW,ROCHESTER,55901,44.0933685,-92.5326628
4622 SUMMIT POINTE PL NW,ROCHESTER,55901,44.0929302,-92.5330686
4658 SUMMIT POINTE PL NW,ROCHESTER,55901,44.0930576,-92.5336015
6365 SUMMIT POINTE RD NW,ROCHESTER,55901,44.0915974,-92.5335673
6389 SUMMIT POINTE RD NW,ROCHESTER,55901,44.0919913,-92.5339896
6425 SUMMIT POINTE RD NW,ROCHESTER,55901,44.0922382,-92.5350445
4636 TUNDRA LN NW,ROCHESTER,55901,44.0489583,-92.5323912
4640 BANFF LN NW,ROCHESTER,55901,44.0479914,-92.5321296
5925 BASSWOOD LN NW,ROCHESTER,55901,44.0858548,-92.4926032
6473 SUMMIT POINTE RD NW,ROCHESTER,55901,44.0931895,-92.5354741
2565 HEARTLAND DR NW,ROCHESTER,55901,44.0497873,-92.5316055
2568 HEARTLAND DR NW,ROCHESTER,55901,44.0503169,-92.5317185
2580 HEARTLAND DR NW,ROCHESTER,55901,44.0502552,-92.5322793
2604 HEARTLAND DR NW,ROCHESTER,55901,44.0498308,-92.5332528
2628 HEARTLAND DR NW,ROCHESTER,55901,44.0490376,-92.5334971
2646 HEARTLAND DR NW,ROCHESTER,55901,44.0484664,-92.5335125
2671 HEARTLAND DR NW,ROCHESTER,55901,44.047607,-92.532726
4571 TUNDRA LN NW,ROCHESTER,55901,44.0484894,-92.5303444
4611 TUNDRA LN NW,ROCHESTER,55901,44.049249,-92.531411
4614 TUNDRA LN NW,ROCHESTER,55901,44.0489314,-92.5319022
1130 CHENOA LN SW,ORONOCO,55960,44.1503948,-92.5498675
1165 CHENOA LN SW,ORONOCO,55960,44.1513273,-92.5507517
1020 ISTAS LN SW,ORONOCO,55960,44.1490289,-92.5492077
1140 ISTAS LN SW,ORONOCO,55960,44.1493235,-92.5509831
1215 ISTAS LN SW,ORONOCO,55960,44.150977,-92.5526507
1220 ISTAS LN SW,ORONOCO,55960,44.1503228,-92.5529817
1325 RIVERWOOD DR SW,ORONOCO,55960,44.1502231,-92.5538211
4380 35 ST NW,ROCHESTER,55901,44.0595256,-92.5288539
4408 35 ST NW,ROCHESTER,55901,44.0595076,-92.5298862
4426 35 ST NW,ROCHESTER,55901,44.0594888,-92.5306606
3536 44 AVE NW,ROCHESTER,55901,44.0600778,-92.5291679
5333 SCENIC OAK DR SW,ROCHESTER,55902,43.9448985,-92.4930651
5361 SCENIC OAK DR SW,ROCHESTER,55902,43.9442062,-92.4937697
2032 SCENIC VIEW LN SW,ROCHESTER,55902,43.9434148,-92.4919045
2089 SCENIC VIEW LN SW,ROCHESTER,55902,43.9432269,-92.4926357
2100 SCENIC VIEW LN SW,ROCHESTER,55902,43.9427655,-92.4924918
5435 SCENIC VIEW DR SW,ROCHESTER,55902,43.9427048,-92.4952524
5474 SCENIC VIEW DR SW,ROCHESTER,55902,43.9431443,-92.4942679
"3159 SUPERIOR DR NW, STE 200",ROCHESTER,55901,44.0575264,-92.5291156
3627 WILDWOOD LN SE,ROCHESTER,55904,43.9923928,-92.4087205
3635 WILDWOOD LN SE,ROCHESTER,55904,43.9923347,-92.4083541
3667 WILDWOOD LN SE,ROCHESTER,55904,43.9922986,-92.4075502
3719 WILDWOOD LN SE,ROCHESTER,55904,43.9923113,-92.4063535
4791 MANOR END LN NW,ROCHESTER,55901,44.0296425,-92.5351553
4808 MANOR END LN NW,ROCHESTER,55901,44.029669,-92.5364734
4821 MANOR END LN NW,ROCHESTER,55901,44.0303601,-92.5364154
469 MANOR GARDEN LN NW,ROCHESTER,55901,44.0303578,-92.5357256
458 MANOR WOODS LN NW,ROCHESTER,55901,44.0292624,-92.532953
4774 MANOR POINT LN NW,ROCHESTER,55901,44.0297589,-92.5341787
4777 MANOR POINT LN NW,ROCHESTER,55901,44.0301006,-92.5337023
4785 MANOR POINT LN NW,ROCHESTER,55901,44.0304899,-92.5339005
4797 MANOR POINT LN NW,ROCHESTER,55901,44.0310667,-92.5344103
4813 MANOR POINT LN NW,ROCHESTER,55901,44.0312089,-92.5355745
4445 PORTAGE ST NW,ROCHESTER,55901,44.056286,-92.5303534
4447 PORTAGE ST NW,ROCHESTER,55901,44.0562833,-92.5304144
4483 PORTAGE ST NW,ROCHESTER,55901,44.0562907,-92.5308736
4519 PORTAGE ST NW,ROCHESTER,55901,44.0562929,-92.5315199
3197 PORTAGE CIR NW,ROCHESTER,55901,44.0566705,-92.5305013
3218 PORTAGE CIR NW,ROCHESTER,55901,44.0567305,-92.5300335
3234 PORTAGE CIR NW,ROCHESTER,55901,44.056965,-92.530032
3238 PORTAGE CIR NW,ROCHESTER,55901,44.0570236,-92.5300316
3254 PORTAGE CIR NW,ROCHESTER,55901,44.0572761,-92.5301519
3270 PORTAGE CIR NW,ROCHESTER,55901,44.057412,-92.5304802
3278 PORTAGE CIR NW,ROCHESTER,55901,44.0574125,-92.5306184
3290 PORTAGE CIR NW,ROCHESTER,55901,44.0573987,-92.5308705
3299 PORTAGE CIR NW,ROCHESTER,55901,44.0569595,-92.5310116
3314 PORTAGE CIR NW,ROCHESTER,55901,44.0571342,-92.5315347
3352 PORTAGE CIR NW,ROCHESTER,55901,44.0565713,-92.5314977
3356 PORTAGE CIR NW,ROCHESTER,55901,44.0565244,-92.5314981
3389 PORTAGE CIR NW,ROCHESTER,55901,44.0566602,-92.5309522
2569 GEORGETOWNE PL NW,ROCHESTER,55901,44.0789021,-92.4998806
2591 GEORGETOWNE PL NW,ROCHESTER,55901,44.0792032,-92.4998936
2614 GEORGETOWNE PL NW,ROCHESTER,55901,44.0788833,-92.5002574
2622 GEORGETOWNE PL NW,ROCHESTER,55901,44.0788777,-92.500421
2623 GEORGETOWNE PL NW,ROCHESTER,55901,44.0792237,-92.500425
2632 GEORGETOWNE PL NW,ROCHESTER,55901,44.0788845,-92.5005824
2644 GEORGETOWNE PL NW,ROCHESTER,55901,44.0788606,-92.5008214
2652 GEORGETOWNE PL NW,ROCHESTER,55901,44.0788597,-92.5010151
1983 BROADWAY AVE N,ROCHESTER,55906,44.0447779,-92.4609157
"2014 11 AVE SE, UNIT B",ROCHESTER,55904,43.9922646,-92.4418733
"2016 11 AVE SE, UNIT A",ROCHESTER,55904,43.9921432,-92.4418447
"2010 11 AVE SE, UNIT B",ROCHESTER,55904,43.9922399,-92.4421396
"2010 11 AVE SE, UNIT D",ROCHESTER,55904,43.9921974,-92.4421789
"2012 11 AVE SE, UNIT C",ROCHESTER,55904,43.992131,-92.442156
"2032 11 AVE SE, UNIT C",ROCHESTER,55904,43.9922327,-92.4412294
"2030 11 AVE SE, UNIT D",ROCHESTER,55904,43.9922264,-92.441315
"440 CROSSROADS DR SW, STE B",ROCHESTER,55902,44.0055086,-92.4693222
1603 1/2 10 AVE SE,ROCHESTER,55904,43.9996679,-92.4482562
"1607 10 AVE SE, STE D",ROCHESTER,55904,43.9994222,-92.4482068
"1619 10 AVE SE, STE B",ROCHESTER,55904,43.9987563,-92.4482938
"1623 10 AVE SE, STE A",ROCHESTER,55904,43.9984957,-92.4481755
1629 10 AVE SE,ROCHESTER,55904,43.9983318,-92.4477341
"1628 10 AVE SE, STE D",ROCHESTER,55904,43.9983877,-92.4470536
"1620 10 AVE SE, STE A",ROCHESTER,55904,43.9987926,-92.4472076
1616 10 AVE SE,ROCHESTER,55904,43.9991213,-92.4474173
"1608 10 AVE SE, STE C",ROCHESTER,55904,43.9996182,-92.4474658
"1608 10 AVE SE, STE D",ROCHESTER,55904,43.9995913,-92.4476472
2425 19 AVE NW,ROCHESTER,55901,44.0489295,-92.4901798
460 COUNTY RD 13   SW,PINE ISLAND,55963,44.1926542,-92.6546315
2837 WELLINGTON LN SW,ROCHESTER,55902,44.0055866,-92.5046283
5979 SANDCHERRY PL NW,ROCHESTER,55901,44.0855095,-92.4914556
5983 SANDCHERRY PL NW,ROCHESTER,55901,44.0855704,-92.4915453
888 ROLLING VIEW LN SE,PINE ISLAND,55963,44.1933244,-92.5950554
5394 RIDGEVIEW DR NW,ROCHESTER,55901,44.0908289,-92.5461872
"1807 GREENFIELD LN SW, UNIT 5",ROCHESTER,55902,44.0000629,-92.4891996
"1811 GREENFIELD LN SW, UNIT 9",ROCHESTER,55902,43.999824,-92.4894893
2413 19 AVE NW,ROCHESTER,55901,44.0485056,-92.4897558
"2022 29 PL NW, STE 103",ROCHESTER,55901,44.0542467,-92.4924652
"2022 29 PL NW, STE 204",ROCHESTER,55901,44.0543134,-92.4921965
"2022 29 PL NW, STE 208",ROCHESTER,55901,44.0543158,-92.4924686
3678 HERITAGE DR SW,ROCHESTER,55902,43.968767,-92.5389553
12947 ASH RD NW,ORONOCO,55960,44.1868132,-92.5503104
3518 KENOSHA DR NW,ROCHESTER,55901,44.0598743,-92.5314628
2765 COMMERCE DR NW,ROCHESTER,55901,44.0531901,-92.5219174
"1201 BROADWAY AVE S, STE 36",ROCHESTER,55904,44.0041113,-92.4662353
"1201 BROADWAY AVE S, STE 44",ROCHESTER,55904,44.0037523,-92.4661562
"1201 BROADWAY AVE S, STE 88",ROCHESTER,55904,44.0038107,-92.465233
"1201 BROADWAY AVE S, STE 72",ROCHESTER,55904,44.005071,-92.4650389
"1201 BROADWAY AVE S, STE 60",ROCHESTER,55904,44.0060364,-92.4641663
10678 105 ST NW,PINE ISLAND,55963,44.1510348,-92.6520615
2043 26 AVE NW,ROCHESTER,55901,44.0451562,-92.5004209
2049 26 AVE NW,ROCHESTER,55901,44.045295,-92.5004759
2073 26 AVE NW,ROCHESTER,55901,44.0454946,-92.5006317
443 22 AVE SW,ROCHESTER,55902,44.0190729,-92.496872
18073 75 ST NE,PLAINVIEW,55964,44.1071702,-92.1180409
636 SHARDLOW PL NE,BYRON,55920,44.0400046,-92.6331307
644 SHARDLOW PL NE,BYRON,55920,44.0400272,-92.6325835
646 SHARDLOW PL NE,BYRON,55920,44.0400269,-92.6324592
654 SHARDLOW PL NE,BYRON,55920,44.0400735,-92.6319533
664 SHARDLOW PL NE,BYRON,55920,44.0400718,-92.6312985
674 SHARDLOW PL NE,BYRON,55920,44.0400766,-92.6307928
684 SHARDLOW PL NE,BYRON,55920,44.0400988,-92.6301296
692 SHARDLOW PL NE,BYRON,55920,44.0400916,-92.6296323
694 SHARDLOW PL NE,BYRON,55920,44.040079,-92.6293754
702 SHARDLOW PL NE,BYRON,55920,44.0400657,-92.6288615
100 SCHUMANN DR NW,STEWARTVILLE,55976,43.8760578,-92.4894271
203 SCHUMANN DR NW,STEWARTVILLE,55976,43.8770752,-92.4922928
1416 VOLL DR NW,BYRON,55920,44.0296137,-92.671457
1526 VOLL DR NW,BYRON,55920,44.029977,-92.6743259
426 TOWNE DR NE,BYRON,55920,44.0332497,-92.6171689
456 TOWNE DR NE,BYRON,55920,44.0336096,-92.6173217
487 TOWNE DR NE,BYRON,55920,44.033909,-92.6180419
531 TOWNE DR NE,BYRON,55920,44.034517,-92.6179849
577 TOWNE DR NE,BYRON,55920,44.0350951,-92.6176969
637 TOWNE DR NE,BYRON,55920,44.0356705,-92.616406
517 TOWNE DR NE,BYRON,55920,44.0343419,-92.6180069
7465 COUNTY RD 15  SW,STEWARTVILLE,55976,43.9156705,-92.5836543
5855 CAMELLIA CT NW,ROCHESTER,55901,44.0845647,-92.4910362
5869 SANDCHERRY PL NW,ROCHESTER,55901,44.08447,-92.4909351
703 PANORAMA CIR NW,ROCHESTER,55901,44.0297351,-92.5146973
748 PANORAMA CIR NW,ROCHESTER,55901,44.0301437,-92.5145745
760 PANORAMA CIR NW,ROCHESTER,55901,44.0303026,-92.5146267
812 PANORAMA CIR NW,ROCHESTER,55901,44.030871,-92.514783
11 MADISON AVE NW,EYOTA,55934,43.9902671,-92.2330193
18 S  FRONT ST SW,EYOTA,55934,43.9883257,-92.2295723
423 LAFAYETTE AVE SW,EYOTA,55934,43.9848239,-92.2323911
5857 SANDCHERRY PL NW,ROCHESTER,55901,44.0843679,-92.4905404
443 6 ST SE,DOVER,55929,43.9682103,-92.133964
3018 SALEM MEADOWS DR SW,ROCHESTER,55902,44.0052828,-92.5076098
3433 LAKERIDGE PL NW,ROCHESTER,55901,44.0319944,-92.5150308
3439 LAKERIDGE PL NW,ROCHESTER,55901,44.0321721,-92.5150753
474 PANORAMA CIR NW,ROCHESTER,55901,44.0304788,-92.5154592
492 PANORAMA CIR NW,ROCHESTER,55901,44.0300748,-92.5155153
504 PANORAMA CIR NW,ROCHESTER,55901,44.0298343,-92.5155303
546 PANORAMA CIR NW,ROCHESTER,55901,44.0290528,-92.5149887
549 PANORAMA CIR NW,ROCHESTER,55901,44.0292252,-92.5147541
670 PANORAMA CIR NW,ROCHESTER,55901,44.0291183,-92.514448
694 PANORAMA CIR NW,ROCHESTER,55901,44.029599,-92.514318
110 5 ST SW,EYOTA,55934,43.9843627,-92.2326695
121 WASHINGTON AVE SE,EYOTA,55934,43.9872844,-92.2268448
788 SOUTH AVE SE,EYOTA,55934,43.982479,-92.228775
13637 POSTIER DR NW,ORONOCO,55960,44.1960632,-92.4837053
10907 NEW HAVEN RD NW,PINE ISLAND,55963,44.1581527,-92.6073308
2240 ASHLAND DR NW,ROCHESTER,55901,44.0471689,-92.5290489
2264 ASHLAND DR NW,ROCHESTER,55901,44.047444,-92.5290731
2315 ASHLAND DR NW,ROCHESTER,55901,44.0478649,-92.5296857
2401 ASHLAND DR NW,ROCHESTER,55901,44.0484901,-92.529699
2456 ASHLAND DR NW,ROCHESTER,55901,44.0491142,-92.5293742
2567 ASHLAND DR NW,ROCHESTER,55901,44.0496012,-92.5310612
4521 ARCTIC FOX RD NW,ROCHESTER,55901,44.0475469,-92.5299045
2571 FLAGSTONE LN NW,ROCHESTER,55901,44.0906019,-92.4993166
2607 FLAGSTONE LN NW,ROCHESTER,55901,44.091021,-92.4999699
2643 FLAGSTONE LN NW,ROCHESTER,55901,44.0912605,-92.5007808
2674 FLAGSTONE LN NW,ROCHESTER,55901,44.0907341,-92.5015814
2703 FLAGSTONE LN NW,ROCHESTER,55901,44.091114,-92.5023209
6362 OVERLAND LN NW,ROCHESTER,55901,44.092067,-92.501158
6386 OVERLAND LN NW,ROCHESTER,55901,44.0924696,-92.501913
2631 BANDEL DR NW,ROCHESTER,55901,44.0919843,-92.5031821
2634 BANDEL DR NW,ROCHESTER,55901,44.0918634,-92.5024641
2685 BANDEL DR NW,ROCHESTER,55901,44.0915619,-92.5031616
6411 BANDEL HILLS LN NW,ROCHESTER,55901,44.0924795,-92.5030927
6430 BANDEL HILLS LN NW,ROCHESTER,55901,44.0930311,-92.503042
2029 MOCKINGBIRD PL NW,STEWARTVILLE,55976,43.872102,-92.4980022
807 CHAMPAGNE CT SW,PINE ISLAND,55963,44.1948295,-92.6635573
813 9 AVE SW,PINE ISLAND,55963,44.1951591,-92.6650394
837 9 AVE SW,PINE ISLAND,55963,44.1945576,-92.6645155
838 9 AVE SW,PINE ISLAND,55963,44.1944854,-92.6652774
971 9 AVE SW,PINE ISLAND,55963,44.1941446,-92.6641033
"3131 SUPERIOR DR NW, STE D",ROCHESTER,55901,44.0566049,-92.5291365
"3143 SUPERIOR DR NW, STE A",ROCHESTER,55901,44.0568885,-92.5295022
6310 FAIRWAY DR NW,ROCHESTER,55901,44.0890187,-92.5260383
6322 FAIRWAY DR NW,ROCHESTER,55901,44.0893806,-92.5267147
6297 SOMERSBY CT NW,ROCHESTER,55901,44.0896031,-92.5257328
6322 SOMERSBY CT NW,ROCHESTER,55901,44.0901192,-92.5262806
6358 SOMERSBY CT NW,ROCHESTER,55901,44.0901096,-92.5271276
4359 SOMERSBY LN NW,ROCHESTER,55901,44.0893242,-92.5285599
2481 CRIMSON RIDGE CIR NW,ROCHESTER,55901,44.0850049,-92.4973152
6232 SHETLAND DR NW,ROCHESTER,55901,44.0899646,-92.5306601
3388 TRALEE LN NE,ROCHESTER,55906,44.0469426,-92.4108552
3558 ODYSSEY DR SW,ROCHESTER,55902,43.9701596,-92.4952094
